@id,description,eaAreaName,eaRegionName,floodArea,floodAreaID,isTidal,message,severity,severityLevel,timeMessageChanged,timeRaised,timeSeverityChanged
http://environment.data.gov.uk/flood-monitoring/id/floods/031FWFVY50,River Vyrnwy at Maesbrook,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/031FWFVY50', 'county': 'Shropshire', 'notation': '031FWFVY50', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/031FWFVY50/polygon', 'riverOrSea': 'River Vyrnwy'}",031FWFVY50,False," River levels remain high but are beginning to fall at the Llanymynech river gauge following heavy rainfall.  Flooding continues.  We expect flooding to affect properties and roads in and around Melverley including Melverley to Melverley Green and Ponthen to Melverley roads. Llanymynech peaked at 4.5m Sunday morning, Predicted peaks:- Cae Howel 2.5m to 3.0m Sunday evening 21/09/25, Crew Green 6.0m to 6.3m Sunday evening 21/09/25.   
No further rainfall is forecast in the next 24 hours.  We expect river levels to remain high until Monday 22/09/25.
We are closely monitoring the situation.   
Please avoid contact with flood water.  
This message will be updated by 7pm on Sunday 21/09/25, or as the situation changes.",Flood warning,2,2025-09-21T12:55:00,2025-09-21T12:56:02,2025-09-20T21:07:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122FWC003,North Sea coast at Hornsea,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWC003', 'county': 'East Riding of Yorkshire', 'notation': '122FWC003', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWC003/polygon', 'riverOrSea': 'North Sea, Stream Dike, Foss Beck'}",122FWC003,True,"The tides have now passed and no further flooding is expected.  We will continue to monitor tidal levels and will re-issue this alert if required.
",Warning no longer in force,4,2025-09-21T09:36:00,2025-09-21T09:36:18,2025-09-21T09:36:00
http://environment.data.gov.uk/flood-monitoring/id/floods/031FWFVY60,River Vyrnwy at Melverley,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/031FWFVY60', 'county': 'Shropshire', 'notation': '031FWFVY60', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/031FWFVY60/polygon', 'riverOrSea': 'River Vyrnwy'}",031FWFVY60,False," River levels are high but steady at the Llanymynech river gauge as a result of heavy rainfall.  Flooding continues.  We expect flooding to affect properties and roads in and around Melverley including Melverley to Melverley Green and Ponthen to Melverley roads. Llanymynech peaked at 4.5m Sunday morning, Predicted peaks:- Cae Howel 2.5m to 3.0m Sunday evening 21/09/25, Crew Green 6.0m to 6.3m Sunday evening 21/09/25.
No further rainfall is forecast in the next 24 hours.  We expect river levels to remain high until Monday 22/09/25.
We are closely monitoring the situation.   
Please avoid contact with flood water.  
This message will be updated by 7pm on Sunday 21/09/25, or as the situation changes.",Flood warning,2,2025-09-21T12:55:00,2025-09-21T12:56:00,2025-09-20T21:07:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAC955,"North Sea coast at Skipsea, Hornsea and Mappleton",Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAC955', 'county': 'East Riding of Yorkshire', 'notation': '122WAC955', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAC955/polygon', 'riverOrSea': 'North Sea'}",122WAC955,True,"The tides have now passed and no further flooding is expected.  We will continue to monitor tidal levels and will re-issue this alert if required.
",Warning no longer in force,4,2025-09-21T09:35:00,2025-09-21T09:36:08,2025-09-21T09:35:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAC956,"North Sea coast at Withernsea, Easington and Kilnsea",Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAC956', 'county': 'East Riding of Yorkshire', 'notation': '122WAC956', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAC956/polygon', 'riverOrSea': 'North Sea'}",122WAC956,True,"The tides have now passed and no further flooding is expected.  We will continue to monitor tidal levels and will re-issue this alert if required.
",Warning no longer in force,4,2025-09-21T09:36:00,2025-09-21T09:37:23,2025-09-21T09:36:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012WAFLR,Lower River Ribble and Darwen,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012WAFLR', 'county': 'Blackburn with Darwen, Lancashire', 'notation': '012WAFLR', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012WAFLR/polygon', 'riverOrSea': 'River Ribble, River Darwen'}",012WAFLR,False,"The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T11:32:00,2025-09-21T11:32:54,2025-09-21T11:32:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFME,Middle River Eden,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFME', 'county': 'Cumberland, Westmorland and Furness', 'notation': '011WAFME', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFME/polygon', 'riverOrSea': 'River Eden'}",011WAFME,False," Following rainfall on Saturday, 20/09/2025, into Sunday, river levels remain high, and flooding of low-lying land will continue. Areas most at risk include River Eden and tributaries from Temple Sowerby to the confluence with the River Irthing at Warwick Bridge including Langwathby, Lazonby, Kirkoswald, Armathwaite, Wetheral and Warwick on Eden. Weather conditions have improved, and river levels are expected begin to slowly drop. We are continuing to monitor rainfall and river levels and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling, or driving through flood water. This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes.",Flood alert,3,2025-09-21T10:30:00,2025-09-21T10:30:24,2025-09-19T19:14:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFWI,"Wirral catchment with Heswall, Ellesmere Port, Bebington, Hoylake and Wallasey","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFWI', 'county': 'Cheshire West and Chester, Halton, Liverpool, Sefton, Wirral', 'notation': '013WAFWI', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFWI/polygon', 'riverOrSea': 'Wirral'}",013WAFWI,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:48:00,2025-09-21T10:48:34,2025-09-21T10:48:00
http://environment.data.gov.uk/flood-monitoring/id/floods/033WAF317,River Churnet and River Tean,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF317', 'county': 'Staffordshire', 'notation': '033WAF317', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF317/polygon', 'riverOrSea': 'River Churnet, River Tean'}",033WAF317,False," River levels remain high at the Basford  Bridge river gauge as a result of heavy rainfall.  Consequently, flooding of roads and farmland is possible on Sunday 21 September 2025.
We expect flooding to affect low-lying land and roads adjacent to the River Churnet between Leek and Rocester and the River Tean between Adderley and Spath including Cecilly Brook at Cheadle.   We are issuing this flood alert as a precautionary measure.
We expect river levels to remain high until Sunday 21 September 2025. 
We are closely monitoring the situation.  Our incident response staff are actively checking river levels and the weather forecast and clearing weed screens.  
Please avoid using low lying footpaths and bridges near local watercourses.  
This message will be updated by 16:00 on 21 September, or as the situation changes.
",Flood alert,3,2025-09-21T10:07:00,2025-09-21T10:07:49,2025-09-20T14:17:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFGO,River Gowy catchment including areas around Frodsham,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFGO', 'county': 'Cheshire East, Cheshire West and Chester, Halton', 'notation': '013WAFGO', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFGO/polygon', 'riverOrSea': 'River Gowy'}",013WAFGO,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:57:00,2025-09-21T10:57:29,2025-09-21T10:57:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFSA,River Sankey catchment with St Helens and Warrington,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFSA', 'county': 'Lancashire, St. Helens, Warrington, Wigan', 'notation': '013WAFSA', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFSA/polygon', 'riverOrSea': 'River Sankey'}",013WAFSA,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T11:01:00,2025-09-21T11:01:42,2025-09-21T11:01:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFDI,River Ditton catchment including areas around Huyton-with-Roby and Widnes,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFDI', 'county': 'Halton, Knowsley, Liverpool, St. Helens, Warrington', 'notation': '013WAFDI', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFDI/polygon', 'riverOrSea': 'River Ditton'}",013WAFDI,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:49:00,2025-09-21T10:49:16,2025-09-21T10:49:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFWE,"Weaver catchment including Nantwich, Frodsham, Crewe, Winsford and Northwich","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFWE', 'county': 'Cheshire East, Cheshire West and Chester, Halton, Shropshire, Staffordshire', 'notation': '013WAFWE', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFWE/polygon', 'riverOrSea': 'River Weaver'}",013WAFWE,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:52:00,2025-09-21T10:52:09,2025-09-21T10:52:00
http://environment.data.gov.uk/flood-monitoring/id/floods/121WAF903,Upper River Coquet,North East,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF903', 'county': 'Northumberland', 'notation': '121WAF903', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF903/polygon', 'riverOrSea': 'River Coquet, River Alwin'}",121WAF903,False,"The heavy rain from yesterday cleared the area in the early hours of the morning and no further rain is forecast today, 21/09/2025. River levels are falling and are expected to continue to fall throughout the day. No further flooding to fields and roads is expected, but there may still be some areas where flood water is present until it can naturally drain away. Continue to take care on riverside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T09:53:00,2025-09-21T09:53:54,2025-09-21T09:53:00
http://environment.data.gov.uk/flood-monitoring/id/floods/121WAF905,River Wansbeck,North East,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF905', 'county': 'Northumberland', 'notation': '121WAF905', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF905/polygon', 'riverOrSea': 'River Wansbeck, River Font, Hart Burn'}",121WAF905,False,"The heavy rain from yesterday cleared the area in the early hours of the morning and no further rain is forecast today, 21/09/2025. River levels are falling and are expected to continue to fall throughout the day. No further flooding to fields and roads is expected, but there may still be some areas where flood water is present until it can naturally drain away. Continue to take care on riverside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T09:28:00,2025-09-21T09:28:53,2025-09-21T09:28:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFCH28,Areas closest to Sankey Brook at Dallam,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH28', 'county': 'Warrington', 'notation': '013FWFCH28', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH28/polygon', 'riverOrSea': 'Sankey Brook'}",013FWFCH28,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:44:00,2025-09-21T10:45:10,2025-09-21T10:44:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFCH14,Sankey Brook at Gemini,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH14', 'county': 'Warrington', 'notation': '013FWFCH14', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH14/polygon', 'riverOrSea': 'Sankey Brook'}",013FWFCH14,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:42:00,2025-09-21T10:43:01,2025-09-21T10:42:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC1A,"River Eden at Appleby, The Sands, Cricket ground, King George's Field",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC1A', 'county': 'Westmorland and Furness', 'notation': '011FWFNC1A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC1A/polygon', 'riverOrSea': 'River Eden'}",011FWFNC1A,False, ,Warning no longer in force,4,2025-09-21T09:47:00,2025-09-21T09:48:17,2025-09-21T09:47:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC9,River Eden at Bolton,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC9', 'county': 'Westmorland and Furness', 'notation': '011FWFNC9', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC9/polygon', 'riverOrSea': 'River Eden'}",011FWFNC9,False, ,Warning no longer in force,4,2025-09-21T09:47:00,2025-09-21T09:48:09,2025-09-21T09:47:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC3A,"River Eden at Carlisle, Rickerby Park, Swifts and Stoneyholme Golf Courses",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC3A', 'county': 'Cumberland', 'notation': '011FWFNC3A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC3A/polygon', 'riverOrSea': 'River Eden'}",011FWFNC3A,False," Following rainfall on Saturday, 20/09/2025, into Sunday, flooding is affecting locations near the River Eden. Low lying land and roads expected to be most affected, particularly around low lying roads, car parks, public spaces and recreational facilities at Rickerby Park, Swifts and Stoneyholme Golf Courses. Weather conditions have improved, and river levels are expected to slowly fall from this afternoon. We are continuing to monitor the situation and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling or driving through flood water. This message will be updated by 18:00 PM on 21/09/2025, or as the situation changes.",Flood warning,2,2025-09-21T10:28:00,2025-09-21T10:28:46,2025-09-20T19:41:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC11B,River Eden at Warwick Holmes,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC11B', 'county': 'Cumberland', 'notation': '011FWFNC11B', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC11B/polygon', 'riverOrSea': 'River Eden'}",011FWFNC11B,False," Following rainfall on Saturday, 20/09/2025, into Sunday, flooding is affecting locations near the River Eden. Low lying land and roads expected to be most affected, particularly around farms and residential properties in the Warwick Holmes area.
Weather conditions have improved, and river levels expected to slow fall from this afternoon. We are continuing to monitor the situation and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling or driving through flood water. This message will be updated by 18:00 PM on 21/09/2025, or as the situation changes.
",Flood warning,2,2025-09-21T10:28:00,2025-09-21T10:28:49,2025-09-20T19:42:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFDEE,River Dee catchment in England from Whitchurch to Chester,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFDEE', 'county': 'Cheshire West and Chester, Shropshire', 'notation': '013WAFDEE', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFDEE/polygon', 'riverOrSea': 'River Dee'}",013WAFDEE,False,"Further flooding is possible this afternoon as river levels are rising steadily due to earlier rainfall.
Flooding is forecast to affect locations near the River Dee with thresholds being met this afternoon.
Take care and avoid walking, cycling or driving through flood water.
Avoid using low lying footpaths and any bridges near local watercourses.
This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes.",Flood alert,3,2025-09-21T10:29:00,2025-09-21T10:29:29,2025-09-20T17:19:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFLE,Lower River Eden,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFLE', 'county': 'Cumberland, Westmorland and Furness', 'notation': '011WAFLE', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFLE/polygon', 'riverOrSea': 'River Eden'}",011WAFLE,False," Following rainfall on Saturday, 20/09/2025, into Sunday, river levels remain high, and flooding of low-lying land will continue. Areas most at risk include River Eden and its tributaries from its confluence with the River Irthing through Crosby-on-Eden and Carlisle to the Solway Firth at Rockcliffe. Weather conditions have improved, and river levels are expected to begin to slowly drop. We are continuing to monitor rainfall and river, levels and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling, or driving through flood water. This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes.",Flood alert,3,2025-09-21T10:30:00,2025-09-21T10:30:16,2025-09-18T17:51:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFEI,Rivers Esk and Irthing,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFEI', 'county': 'Cumberland, Northumberland, Westmorland and Furness', 'notation': '011WAFEI', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFEI/polygon', 'riverOrSea': 'River Esk, River Irthing'}",011WAFEI,False," Following rainfall on Saturday, 20/09/2025, into Sunday, river levels remain high, and flooding of low-lying land will continue. Areas most at risk include Rivers Esk and Irthing and other watercourses, including low lying areas around Longtown and Brampton. Weather conditions have improved, and river levels are expected to begin to slowly drop. We are continuing to monitor rainfall, river, and lake levels and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling, or driving through flood water. This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes.",Flood alert,3,2025-09-21T10:29:00,2025-09-21T10:30:06,2025-09-18T18:14:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF940,Lower River Ure,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF940', 'county': 'North Yorkshire', 'notation': '122WAF940', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF940/polygon', 'riverOrSea': 'River Ure, Swinney Beck, Bishop Monkton Beck, River Skell, River Laver, River Tutt, Stainley Beck'}",122WAF940,False,"Rising river levels are rising due to heavy rainfall. Flooding is possible overnight into tomorrow morning, Sunday 21/09/2025. Flooding is forecast to affect locations near the River Skell, River Ure, with low lying land and roads expected to be most affected, particularly around low-lying land including agricultural land and local roads in the areas around Masham, Boroughbridge, Aldborough and Bishop Monkton. We are closely monitoring the situation. Avoid using low lying footpaths and any bridges near local watercourses. This message will be updated by 11:00PM on Sunday, 21/09/25, or as the situation changes. 
",Flood alert,3,2025-09-21T10:41:00,2025-09-21T10:41:30,2025-09-20T17:27:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122FWF310,River Ure at Boroughbridge Camping and Caravanning Site,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF310', 'county': 'North Yorkshire', 'notation': '122FWF310', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF310/polygon', 'riverOrSea': 'River Ure'}",122FWF310,False,"Rising river levels are expected to cause flooding today Sunday 21/09/2025, due to recent heavy rain. Flooding is forecast to affect locations near the River Ure, with low lying land and roads expected to be most affected, particularly around Boroughbridge Camping and Caravanning Site. We are closely monitoring the situation. Start acting on your flood plan. Avoid using low lying footpaths and any bridges near local watercourses and do not attempt to walk or drive through flood water. This message will be updated by 5:00PM 21/09/2025 or as the situation changes. 
",Flood warning,2,2025-09-21T09:18:00,2025-09-21T09:18:19,2025-09-21T01:02:00
http://environment.data.gov.uk/flood-monitoring/id/floods/051WACDV4C,"The Essex coast from Clacton to and including, St Peters Flat and the Colne and Blackwater estuaries",East Anglia,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/051WACDV4C', 'county': 'Essex', 'notation': '051WACDV4C', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/051WACDV4C/polygon', 'riverOrSea': 'North Sea'}",051WACDV4C,True,"This message has been issued because some minor flooding to coastal roads and footpaths is likely between 11:45pm and 1:45am tonight, Sunday 21st September. Tides are expected to be higher than usual due to the forecast weather conditions during spring tides. Clacton Promenade, Lee-over-Sands and the front at Brightlingsea may experience some wave overtopping and spray. The Strood at Mersea Island, Coast Road and car parks on the front at West Mersea, and the Hythe and Promenade at Maldon may be flooded. The detailed forecast, for those that use it, is for a peak level at Clacton of 2.78 mAODN at 00:45am on Monday 22nd September, which is 0.38m above tide tables, wind Force 5, Northerly. (mAODN is height above average sea level, for more information refer to local tide tables). Take care on coastal roads and footpaths, and don't put yourself in unnecessary danger. We are monitoring the situation and not expecting it to escalate. We will update this message by 10:00am tomorrow, Monday 22nd September.",Flood alert,3,2025-09-21T13:57:00,2025-09-21T13:57:49,2025-09-21T08:15:00
http://environment.data.gov.uk/flood-monitoring/id/floods/052WATCSTHUN,Hunstanton coast in Norfolk,East Anglia,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/052WATCSTHUN', 'county': 'Norfolk', 'notation': '052WATCSTHUN', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/052WATCSTHUN/polygon', 'riverOrSea': 'North Sea'}",052WATCSTHUN,True,"The forecast is for no current flood risk from high tides for this evenings tide, Sunday 21st September. There may still be some areas where flood water is present until it can naturally drain away. We will continue to monitor levels closely and re-issue this alert if necessary.",Warning no longer in force,4,2025-09-21T09:59:00,2025-09-21T10:00:04,2025-09-21T09:59:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF946,Upper River Ouse,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF946', 'county': 'North Yorkshire, York', 'notation': '122WAF946', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF946/polygon', 'riverOrSea': 'River Ouse, Burdyke, Holgate Beck, Blue Beck, River Foss, The Fleet'}",122WAF946,False,"River levels are rising in response to heavy rainfall. Flooding is possible today, Sunday 21/09/2025. Flooding is forecast to affect riverside footpaths and low-lying land in York and to the south as far as Naburn Lock, including Kings Staith, Queens Staith, and South Esplanade. We are closely monitoring the situation. Avoid using low lying footpaths and any bridges near local watercourse and do not attempt to walk, drive or cycle through flood water. Take care and consider activating your flood plan if you have one. This message will be updated by 00:00AM on Monday 22/09/2025, or as the situation changes.
",Flood alert,3,2025-09-21T11:41:00,2025-09-21T11:41:22,2025-09-20T20:17:00
http://environment.data.gov.uk/flood-monitoring/id/floods/031WAF103,River Severn in Shropshire,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/031WAF103', 'county': 'Shropshire, Telford and Wrekin, Worcestershire', 'notation': '031WAF103', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/031WAF103/polygon', 'riverOrSea': 'River Severn'}",031WAF103,False," River levels are rising at the Crew Green river gauge as a result of heavy rainfall.  Consequently, flooding of roads and farmland is expected after 3pm today 21/09/25.  We expect flooding to affect low lying land and roads adjacent the river from Shrewsbury to Upper Arley. Locations that may be affected are White Abbey, Coalbrookdale, Ironbridge and Bridgnorth. River Severn  bankfull at White Abbey. Predicted Peaks:- Crew Green 6.0m to 6.3m this evening 21/09/25, Montford 5.4m to 5.8m tommorrow morning 22/09/25, Welshbridge 3.1m to 3.5m tomorrow afternoon 22/09/25, Buildwas 4.1m to 4.5m on the 23/09/25, Bridgnorth 3.1m to 3.6m on the 23/09/25.   
No further rainfall is forecast over the next 24 hours.  
We are closely monitoring the situation.   
Please avoid contact with flood water.  
This message will be updated by 17:00 on 21/09/25, or as the situation changes.",Flood alert,3,2025-09-21T08:57:00,2025-09-21T08:57:48,2025-09-21T08:57:00
http://environment.data.gov.uk/flood-monitoring/id/floods/112WATSOM1,Somerset coast at Porlock Weir,Wessex,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/112WATSOM1', 'county': 'Somerset', 'notation': '112WATSOM1', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/112WATSOM1/polygon', 'riverOrSea': 'Bristol Channel'}",112WATSOM1,True, ,Warning no longer in force,4,2025-09-21T11:34:00,2025-09-21T11:34:48,2025-09-21T11:34:00
http://environment.data.gov.uk/flood-monitoring/id/floods/033WAF315,Upper Dove,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF315', 'county': 'Derbyshire, Staffordshire', 'notation': '033WAF315', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF315/polygon', 'riverOrSea': 'River Dove'}",033WAF315,False,"This Flood Alert has been removed.  
River levels have now fallen below the flood risk threshold. There is no longer a threat of flooding, though standing water and debris may still remain. No further rainfall is forecast.  
We continue to monitor the situation. Our incident response staff are actively monitoring river levels and the weather forecast.  
",Warning no longer in force,4,2025-09-21T10:07:00,2025-09-21T10:07:19,2025-09-21T10:07:00
